ID,RegistrationDate,District,same_as_wikidata_distrito,Hood,same_as_wikidata_hood,HoodCanonized,Street,same_as_wikidata_street,StreetCanonized,Direction,DirectionCanonized,Number,Company,same_as_wikidata_company,Places,Longitude,Latitude
241,2021-01-01T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,avenida de Camilo José Cela,https://www.wikidata.org/wiki/Q118611967,AvenidaDeCamiloJoseCela, Avenida De Camilo Jose Cela 23,AvenidaDeCamiloJoseCela23,23,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6677796,40.4377568
242,2021-01-01T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera, Avenida De Bruselas,,AvenidaDeBruselas, Avenida De Bruselas 56,AvenidaDeBruselas56,56,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6629058,40.4394662
243,2021-01-01T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,calle de Cartagena,https://www.wikidata.org/wiki/Q27038851,CalleDeCartagena, Calle De Cartagena 38,CalleDeCartagena38,38,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6700894,40.4351648
244,2021-01-01T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Vallehermoso,https://www.wikidata.org/wiki/Q6122685,07-06Vallehermoso, Calle De Isaac Peral,,CalleDeIsaacPeral, Calle De Isaac Peral 44,CalleDeIsaacPeral44,44,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7175468,40.4398513
245,2021-01-01T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Arapiles,https://www.wikidata.org/wiki/Q10856744,07-02Arapiles, Calle De Galileo,,CalleDeGalileo, Calle De Galileo 63,CalleDeGalileo63,63,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7101726,40.4364656
246,2021-01-01T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Trafalgar,https://www.wikidata.org/wiki/Q10384027,07-03Trafalgar,calle de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,CalleDeSantaEngracia, Calle De Santa Engracia 87,CalleDeSantaEngracia87,87,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.699252,40.436026
247,2021-01-01T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de Zurbano,https://www.wikidata.org/wiki/Q27043742,CalleDeZurbano, Calle De Zurbano 90,CalleDeZurbano90,90,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.692843,40.4383672
248,2021-01-01T00:00:00Z,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,La Paz,https://www.wikidata.org/wiki/Q5869740,08-05LaPaz,calle de Sinesio Delgado,https://www.wikidata.org/wiki/Q52245452,CalleDeSinesioDelgado, Calle De Sinesio Delgado 2,CalleDeSinesioDelgado2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6878414,40.4743243
249,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Castilla,https://www.wikidata.org/wiki/Q3813735,05-06Castilla,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 298,PaseoDeLaCastellana298,298,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6852959,40.4794159
250,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,calle de Serrano,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 113,CalleDeSerrano113,113,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6861,40.4408151
251,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Prosperidad,https://www.wikidata.org/wiki/Q4776,05-02Prosperidad,calle de Santa Hortensia,https://www.wikidata.org/wiki/Q28943619,CalleDeSantaHortensia, Calle De Santa Hortensia 31,CalleDeSantaHortensia31,31,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6668532,40.444183
253,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,05-04Hispanoamerica, Calle Del Doctor Fleming,,CalleDelDoctorFleming, Calle Del Doctor Fleming 7,CalleDelDoctorFleming7,7,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.688443,40.455606
254,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Nueva España,https://www.wikidata.org/wiki/Q10338128,05-05NuevaEspanna, Avenida De Pio Xii,,AvenidaDePioXii, Avenida De Pio Xii 3,AvenidaDePioXii3,3,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6765549,40.4610436
255,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Nueva España,https://www.wikidata.org/wiki/Q10338128,05-05NuevaEspanna,calle del General López Pozas,https://www.wikidata.org/wiki/Q29055446,CalleDelGeneralLopezPozas, Calle Del General Lopez Pozas 2,CalleDelGeneralLopezPozas2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6851815,40.4637286
256,2021-01-01T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Ciudad Universitaria,https://www.wikidata.org/wiki/Q3319235,09-03CiudadUniversitaria,calle de Beatriz de Bobadilla,https://www.wikidata.org/wiki/Q62935606,CalleDeBeatrizDeBobadilla, Calle De Beatriz De Bobadilla 2,CalleDeBeatrizDeBobadilla2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7138353,40.4463599
257,2021-01-01T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Ciudad Universitaria,https://www.wikidata.org/wiki/Q3319235,09-03CiudadUniversitaria,avenida de Juan de Herrera,https://www.wikidata.org/wiki/Q118644577,AvenidaDeJuanDeHerrera, Avenida De Juan De Herrera 1,AvenidaDeJuanDeHerrera1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.73029,40.438804
258,2021-01-01T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Ciudad Universitaria,https://www.wikidata.org/wiki/Q3319235,09-03CiudadUniversitaria,Avenida Complutense,https://www.wikidata.org/wiki/Q63954356,AvenidaComplutense, Avenida Complutense 14,AvenidaComplutense14,14,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7273004,40.449019
261,2021-01-01T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Ciudad Universitaria,https://www.wikidata.org/wiki/Q3319235,09-03CiudadUniversitaria,Avenida Complutense,https://www.wikidata.org/wiki/Q63954356,AvenidaComplutense, Avenida Complutense 7,AvenidaComplutense7,7,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7292576,40.4505032
